"CONTEXT", "ID", "TEXT"
"traveler:JORJI_PASSPORTS","Hold on.",".ﺮﻈﺘﻧﺍ"
"traveler:JORJI_PASSPORTS","I know a guy.",".ًﻼﺟﺭ ﻑﺮﻋﺃ ﺎﻧﺃ"
"traveler:JORJI_PASSPORTS","Just give him real passports to work with.",".ﺎﻬﺑ ﻞﻤﻌﻴﻟ ﺔﻴﻘﻴﻘﺣ ﺮﻔﺳ ﺕﺍﺯﺍﻮﺟ ﻪﻄﻋﺃ ﻂﻘﻓ"
"traveler:JORJI_PASSPORTS","He changes info to match for you.",".ﻚﺗﺎﻣﻮﻠﻌﻣ ﻖﺑﺎﻄﺘﻟ ﺕﺎﻣﻮﻠﻌﻤﻟﺍ ﺮﻴﻐﻳ ﻮﻫ"
"traveler:JORJI_PASSPORTS","I learn that in hard way.",".ﺔﺒﻌﺼﻟﺍ ﺔﻘﻳﺮﻄﻟﺎﺑ ﻚﻟﺫ ﺖﻤﻠﻌﺗ ﺪﻘﻟ"
"traveler:JORJI_PASSPORTS","Thanks again!","شكرًا مرة أخرى !"
"traveler:JORJI_PASSPORTS","Bah! Maybe you right.",".ﻖﺣ ﻰﻠﻋ ﺖﻧﺃ ﺎﻤﺑﺭ !ﻩﺎﺑ"
"traveler:JORJI_PASSPORTS","Better to take little break.",".ﺓﺮﻴﺼﻗ ﺔﺣﺍﺮﺘﺳﺍ ﺬﺧﺃ ﻞﻀﻓﻷﺍ ﻦﻣ"
"traveler:JORJI_PASSPORTS","Hey what the hell?","؟ﻢﻴﺤﺠﻟﺍ ﻖﺤﺑ ﺍﺬﻫ ﺎﻣ ،ًﻼﻬﻣ"
"traveler:JORJI_PASSPORTS","You take my passport!","أنت تأخذ جواز سفري !"
"traveler:JORJI_PASSPORTS","You can see it was expensive!","! ﻦﻤﺜﻟﺍ ﻆﻫﺎﺑ ﻥﺎﻛ ﻪﻧﺃ ﻯﺮﺗ ﻥﺃ ﻚﻨﻜﻤﻳ"
"traveler:JORJI_PASSPORTS","@You said I need real Obristan passports.","@.ﺔﻴﻘﻴﻘﺣ ﺔﻴﻧﺎﺘﺴﻳﺮﺑﻭﺃ ﺮﻔﺳ ﺕﺍﺯﺍﻮﺟ ﻰﻟﺇ ﺔﺟﺎﺤﺑ ﻲﻨﻧﺇ ﺖﻠﻗ ﺪﻘﻟ"
"traveler:JORJI_PASSPORTS","Man. Fine.",".ًﺎﻨﺴﺣ .ﻞﺟﺭ ﺎﻳ"
"traveler:JORJI_PASSPORTS","I get another but little unhappy about it.",".ﺮﻣﻷﺍ ﺍﺬﻬﺑ ﺀﻲﺸﻟﺍ ﺾﻌﺑ ﺪﻴﻌﺳ ﺮﻴﻏ ﻲﻨﻨﻜﻟ ﺮﺧﺁ ﺪﺣﺍﻭ ﻰﻠﻋ ﻞﺼﺣﺄﺳ"
"traveler:JORJI_PASSPORTS","Memorize flyer and give back.",".ﻩﺪﻋﺃﻭ ﺭﻮﺸﻨﻤﻟﺍ ﻆﻔﺣﺍ"
"traveler:JORJI_PASSPORTS","Hey you know what.",".ﺍﺫﺎﻣ ﻢﻠﻌﺗﺃ ،ًﻼﻬﻣ"
"traveler:JORJI_PASSPORTS","Take my passport.",".ﻱﺮﻔﺳ ﺯﺍﻮﺟ ﺬﺧ"
"traveler:JORJI_PASSPORTS","I get another one no problem.",".ﺔﻠﻜﺸﻣ ﻻ ﺮﺧﺁ ﺪﺣﺍﻭ ﻰﻠﻋ ﻞﺼﺣﺄﺳ"
"traveler:JORJI_PASSPORTS","Now memorize flyer and give back if you finish reading.",".ﻪﺗﺀﺍﺮﻗ ﻦﻣ ﺖﻴﻬﺘﻧﺍ ﺍﺫﺇ ﻩﺪﻋﺃﻭ ﺭﻮﺸﻨﻤﻟﺍ ﻆﻔﺣﺍ ﻥﻵﺍ"
"traveler:JORJI_PASSPORTS","Do not want to get in trouble!","! ﺔﻃﺭﻭ ﻲﻓ ﻊﻗﺃ ﻥﺃ ﺪﻳﺭﺃ ﻻ"
"traveler:JORJI_PASSPORTS","Obristan really great this time of year.",".ﻡﺎﻌﻟﺍ ﻦﻣ ﺖﻗﻮﻟﺍ ﺍﺬﻫ ﻲﻓ ﺎًﻘﺣ ﺔﻌﺋﺍﺭ ﻥﺎﺘﺴﻳﺮﺑﻭﺃ"
"traveler:JORJI_PASSPORTS","Lots of snow.",".ﺞﻠﺜﻟﺍ ﻦﻣ ﺮﻴﺜﻜﻟﺍ"
"traveler:JORJI_PASSPORTS","Not sure where you get more passports for family.",".ﺔﻠﺋﺎﻌﻠﻟ ﺮﻔﺴﻟﺍ ﺕﺍﺯﺍﻮﺟ ﻦﻣ ﺪﻳﺰﻤﻟﺍ ﻰﻠﻋ ﻞﺼﺤﺘﺳ ﻦﻳﺃ ﻦﻣ ﺍًﺪﻛﺄﺘﻣ ﺖﺴﻟ"
"traveler:JORJI_PASSPORTS","But you smart guy.",".ﻲﻛﺫ ﻞﺟﺭ ﻚﻨﻜﻟ"
"traveler:JORJI_PASSPORTS","Probably figure it out!","! ﺮﻣﻷﺍ ﻒﺸﺘﻜﺘﺳ ﺎﻤﺑﺭ"
"traveler:JORJI_PASSPORTS","Good luck.",".ﺍًﺪﻴﻌﺳ ﺎًﻈﺣ"
"traveler:JORJI_GOODBYE","Ho boy! I make big score!","!ﺓﺮﻴﺒﻛ ﺔﻘﻔﺻ ﺖﻘﻘﺣ ﺪﻘﻟ !ﻲﻬﻟﺇ ﺎﻳ"
"traveler:JORJI_GOODBYE","Huge! You have no idea!","!ﻞﻴﺨﺘﺗ ﻻ !ﻢﻴﻈﻋ"
"traveler:JORJI_GOODBYE","Anyway. I just want to say thank you.",".ﻙﺮﻜﺷﺃ ﻥﺃ ﻂﻘﻓ ﺪﻳﺭﺃ .ﺎﻣﻮﻤﻋ"
"traveler:JORJI_GOODBYE","I wait in line just for that!","!ﻚﻟﺫ ﻞﺟﺃ ﻦﻣ ﻂﻘﻓ ﺭﻮﺑﺎﻄﻟﺍ ﻲﻓ ﺮﻈﺘﻧﺃ ﺖﻨﻛ"
"traveler:JORJI_GOODBYE","Maybe I quit now.",".ﻥﻵﺍ ﺐﺤﺴﻧﺃ ﺎﻤﺑﺭ"
"traveler:JORJI_GOODBYE","Haha!","!ﺎﻫﺎﻫ"
"traveler:BROTHEL0","Hello handsome.",".ﺶﺘﻔﻤﻟﺍ ﺎﻬﻳﺃ ﺎﺒﺣﺮﻣ"
"traveler:BROTHEL0","You look bored.",".ﻞﻠﻤﻟﺎﺑ ﺮﻌﺸﺗ ﻚﻧﺃ ﻭﺪﺒﻳ"
"traveler:BROTHEL0","If you want good time, come see us.","ﺖﻗﻭ ﺀﺎﻀﻗ ﺪﻳﺮﺗ ﺖﻨﻛ ﺍﺫﺇ
.ﺎﻨﺗﺭﺎﻳﺰﻟ ﻝﺎﻌﺗ ﻊﺘﻤﻣ"
"traveler:BROTHEL0","I will be around couple months.",".ﻦﻳﺮﻬﺷ ﻲﻟﺍﻮﺣ ﻰﻘﺑﺄﺳ"
"traveler:BROTHEL0","Don't forget to visit.",".ﺎﻧﺭﻭﺰﺗ ﻰﺴﻨﺗ ﻻ"
"traveler:BROTHEL1","Hey there.",".ﺎﺒﺣﺮﻣ"
"traveler:BROTHEL1","I can make you happy any time.",".ﺖﻗﻭ ﻱﺃ ﻲﻓ ﻚﺴﻔﻧ ﺪﻌﺴﺗ ﻥﺃ ﻊﻴﻄﺘﺴﺗ"
"traveler:BROTHEL1","Come to Pink Vice. Ask for Ava.",".ﻱﺩﺭﻮﻟﺍ ﻮﻨﻳﺯﺎﻜﻟﺍ ﻰﻟﺇ ﻝﺎﻌﺗ"
"traveler:BROTHEL2","Oh. Here.",".ﻞﻀﻔﺗ .ﻩﻭﺃ"
"traveler:BROTHEL2","Please help me.",".ﻲﺗﺪﻋﺎﺴﻣ ﺀﺎﺟﺮﻟﺍ"
"traveler:BROTHEL3","Hello friend.",".ﻲﺒﺣﺎﺻ ﺎﻳ ﺎﺒﺣﺮﻣ"
"traveler:BROTHEL3","You come down, I give you good girl.",".ﺓﺪﻴﺟ ﺓﺎﺘﻓ ﻚﻴﻄﻋﺃ ﺎﻧﺃﻭ ،ﻖﻓﺍﻭ"
"traveler:BROTHEL3","That little bitch.",".ﺓﺮﻴﻘﺤﻟﺍ ﻚﻠﺗ"
"traveler:BROTHEL3","I break her in two.",".ﻦﻴﻔﺼﻧ ﺎﻫﺮﺴﻛﺃ"
"traveler:BROTHEL3","@You are Dari Ludum?","@؟ﻡﻭﺩﻮﻟ ﻱﺭﺍﺩ ﺖﻧﺃ ﻞﻫ"
"traveler:BROTHEL3","Of course, it says on passport.",".ﺮﻔﺴﻟﺍ ﺯﺍﻮﺟ ﻲﻓ ﺏﻮﺘﻜﻣ ﻪﻧﺇ ،ﻊﺒﻄﻟﺎﺑ"
"traveler:BROTHEL3","@One moment.","@.ﺔﻈﺤﻟ ﺮﻈﺘﻧﺍ"
"traveler:BROTHEL3","What is this shit?","؟ﺀﺍﺮﻬﻟﺍ ﺍﺬﻫ ﺎﻣ"
"traveler:BROTHEL3","Give my papers back.",".ﻲﻗﺍﺭﻭﺃ ﻲﻟ ﺪﻋﺃ"
"traveler:KILLERATHLETE","@You are Vince Lestrade?","@؟ﺩﺍﺮﺘﺴﻴﻟ ﺲﻨﻴﻓ ﺖﻧﺃ"
"traveler:KILLERATHLETE","Damn.",".ﺔﻨﻌﻠﻟﺍ"
"traveler:KILLERATHLETE","Look, I did not kill her. I was set up.",".ﻲﻄﻳﺭﻮﺗ ﻢﺗ ﺪﻘﻟ .ﺎﻬﺘﻠﺘﻗ ﺎﻣ ﺎﻧﺃ ،ﻊﻤﺳﺍ"
"traveler:KILLERATHLETE","Do not believe the Republian lies.",".ﻦﻴﻳﺭﻮﻬﻤﺠﻟﺍ ﺐﻳﺫﺎﻛﺃ ﻕﺪﺼﺗ ﻻ"
"traveler:KILLERATHLETE","Let me through.",".ﺮﺒﻋﺃ ﻲﻨﻋﺩ"
"traveler:KILLERATHLETE","Shit.",".ﺎﻘﺤﺳ"
"traveler:HUSBAND_WIFE0","Today is beautiful day, my friend.",".ﻲﺒﺣﺎﺻ ﺎﻳ ،ﻞﻴﻤﺟ ﻡﻮﻳ ﻡﻮﻴﻟﺍ"
"traveler:HUSBAND_WIFE0","We finally become free from Antegrian tyranny!","!ﻥﺎﻳﺮﺠﻴﺘﻧﺃ ﻥﺎﻴﻐﻃ ﻦﻣ ﺎﻧﺭﺮﺤﺗ ﺍﺮﻴﺧﺃ"
"traveler:HUSBAND_WIFE0","Thank you so much!","!ﻼﻳﺰﺟ ﺍﺮﻜﺷ"
"traveler:HUSBAND_WIFE0","Please be kind to my wife, she is just after me.",".ﺓﺮﺷﺎﺒﻣ ﻱﺪﻌﺑ ﻲﺗﺄﺗ ﻲﻬﻓ ،ﻲﺘﺟﻭﺯ ﻊﻣ ﺎﻓﻮﻄﻋ ﻥﻮﻜﺗ ﻥﺃ ﻮﺟﺭﺃ"
"traveler:HUSBAND_WIFE0","No! They will kill us!","!ﺎﻨﻧﻮﻠﺘﻘﻴﺳ !ﻻ"
"traveler:HUSBAND_WIFE0","Please, I beg you.",".ﻚﻴﻟﺇ ﻞﺳﻮﺗﺃ ،ﻙﻮﺟﺭﺃ"
"traveler:HUSBAND_WIFE0","Let my wife pass. She is coming to you next.",".ﻱﺪﻌﺑ ﻦﻣ ﺓﺮﺷﺎﺒﻣ ﻚﻟ ﻲﺗﺄﺗ ﻑﻮﺳ .ﺮﺒﻌﺗ ﻲﺘﺟﻭﺯ ﻉﺩ"
"traveler:HUSBAND_WIFE1","Did you see my husband?","؟ﻲﺟﻭﺯ ﺖﻳﺃﺭ ﻞﻫ"
"traveler:HUSBAND_WIFE1","He made it through, yes?","؟ﻚﻟﺬﻛ ﺲﻴﻟﺃ ،ﺮﺒﻋ ﺪﻘﻟ"
"traveler:HUSBAND_WIFE1","@Where is your entry permit?","@؟ﻚﻟﻮﺧﺩ ﺢﻳﺮﺼﺗ ﻦﻳﺃ"
"traveler:HUSBAND_WIFE1","Please, I beg you.",".ﻚﻴﻟﺇ ﻞﺳﻮﺗﺃ ،ﻙﻮﺟﺭﺃ"
"traveler:HUSBAND_WIFE1","They would not give me permit. I have no choice.",".ﺮﺧﺁ ﺭﺎﻴﺧ ﻱﺪﻟ ﺲﻴﻟ .ﻝﻮﺧﺪﻟﺍ ﺢﻳﺮﺼﺗ ﺔﻗﺭﻭ ﻲﻧﻮﺤﻨﻤﻳ ﻢﻟ"
"traveler:HUSBAND_WIFE1","I will be killed if I return to Antegria.",".ﺎﻳﺮﺠﻴﺘﻧﺃ ﻰﻟﺇ ﺕﺪﻋ ﺍﺫﺇ ﻲﻠﺘﻗ ﻢﺘﻴﺳ"
"traveler:HUSBAND_WIFE1","Thank you.",".ﻚﻟ ﺍﺮﻜﺷ"
"traveler:HUSBAND_WIFE1","We will not forget.",".ﺍﺬﻫ ﻰﺴﻧ ﻦﻟ"
"traveler:HUSBAND_WIFE1","Why?","؟ﺍﺫﺎﻤﻟ"
"traveler:HUSBAND_WIFE1","You have doomed me.",".ﻲﻨﺗﺮﻣﺩ ﺖﻧﺃ"
"traveler:HUSBAND_WIFE1","Why did you turn my husband away?","؟ﻲﺟﻭﺯ ﺖﻀﻓﺭ ﺍﺫﺎﻤﻟ"
"traveler:HUSBAND_WIFE1","I will not leave him to die.",".ﺕﻮﻤﻳ ﻪﻛﺮﺗﺃ ﻦﻟ"
"traveler:HUSBAND_WIFE1","You have doomed us both.",".ﻦﻴﻨﺛﻷﺍ ﻦﺤﻧ ﺎﻨﺗﺮﻣﺩ ﺪﻘﻟ"
"traveler:HIRING_ENGINEERS_START","You see many people, yes?","؟ﻚﻟﺬﻛ ﺲﻴﻟﺃ ،ﺱﺎﻨﻟﺍ ﻦﻣ ﺮﻴﺜﻜﻟﺍ ﻯﺮﺗ ﺖﻧﺃ"
"traveler:HIRING_ENGINEERS_START","I am looking for engineers.",".ﻦﻴﺳﺪﻨﻬﻣ ﻦﻋ ﺚﺤﺑﺃ"
"traveler:HIRING_ENGINEERS_START","Do me a favor.",".ﺔﻣﺪﺧ ﻚﻨﻣ ﺪﻳﺭﺃ"
"traveler:HIRING_ENGINEERS_START","Give my card to any engineers you meet.",".ﻢﻬﻠﺑﺎﻘﺗ ﻦﻴﺳﺪﻨﻬﻣ ﻱﻷ ﻲﺘﻗﺎﻄﺑ ﻲﻄﻋﺃ"
"traveler:HIRING_ENGINEERS_START","I come back in few days.",".ﻡﺎﻳﺃ ﺔﻌﻀﺑ ﺪﻌﺑ ﺩﻮﻋﺄﺳ"
"traveler:HIRING_ENGINEERS_START","Pay you 5 credits for each engineer that calls me.",".ﻲﺑ ﻞﺼﺘﻳ ﺱﺪﻨﻬﻣ ﻞﻛ ﻞﺑﺎﻘﻣ ﺭﻻﻭﺩ 5 ﻚﻟ ﻊﻓﺩﺄﺳ"
"traveler:HIRING_ENGINEERS_START","You make a mistake but I let you fix it.",".ﻪﺣﻼﺻﺈﺑ ﻚﻟ ﺢﻤﺳﺃ ﻲﻨﻨﻜﻟﻭ ﺄﻄﺧ ﺐﻜﺗﺮﺗ ﺖﻧﺃ"
"traveler:HIRING_ENGINEERS","What is this?","؟ ﺍﺬﻫ ﺎﻣ"
"traveler:HIRING_ENGINEERS","Oh. Huh. ; Huh. ; They are hiring?","؟ﻥﻮﻔﻇﻮﻳ ﻢﻫ ﻞﻫ ؛ .ﻢﻤﻫ ؛ .ﻢﻤﻫ .ﻩﻭﺃ"
"traveler:HIRING_ENGINEERS","I have already.","ﺎﺳﺎﺳﺍ ﻱﺪﻟ ﺎﻧﺃ"
"traveler:HIRING_ENGINEERS","Stop giving to me.",".ﻲﺋﺎﻄﻋﺇ ﻦﻋ ﻒﻗﻮﺗ"
"traveler:HIRING_ENGINEERS","Forget it, take them both. I don't want.",".ﺪﻳﺭﺃ ﻻ ﺎﻧﺃ .ﺎﻤﻬﻴﻠﻛ ﺎﻤﻫﺬﺧ ،ﺮﻣﻷﺍ ﻰﺴﻧﺍ"
"traveler:HIRING_ENGINEERS_END","Is good card, yes? ; Thanks ; These were not cheap you know. ;","; .ﻢﻠﻌﺗ ﺎﻤﻛ ﺔﺼﻴﺧﺭ ﻦﻜﺗ ﻢﻟ ; ﺍﺮﻜﺷ ; ؟ﻚﻟﺬﻛ ﺲﻴﻟﺃ ،ﺓﺪﻴﺟ ﺔﻗﺎﻄﺑ"
"traveler:HIRING_ENGINEERS_END","I am back.",".ﺕﺪﻋ ﺪﻘﻟ"
"traveler:HIRING_ENGINEERS_END","How many engineers did you meet?","؟ﻢﻬﺘﻠﺑﺎﻗ ﻦﻳﺬﻟﺍ ﻦﻴﺳﺪﻨﻬﻤﻟﺍ ﺩﺪﻋ ﻢﻛ"
"traveler:HIRING_ENGINEERS_END","I got no calls.",".ﻝﺎﺼﺗﺇ ﻱﺃ ﻰﻘﻠﺗﺃ ﻢﻟ"
"traveler:HIRING_ENGINEERS_END","You gave my cards to no one.",".ﺪﺣﻷ ﻲﺗﺎﻗﺎﻄﺑ ﻲﻄﻌﺗ ﻢﻟ"
"traveler:HIRING_ENGINEERS_END","Thank you for nothing.",".ﺀﻲﺷ ﻻ ﻰﻠﻋ ﺍﺮﻜﺷ"
"traveler:HIRING_ENGINEERS_END","I get only one call.",".ﻂﻘﻓ ﺓﺪﺣﺍﻭ ﺔﻤﻟﺎﻜﻣ ﺖﻴﻘﻠﺗ"
"traveler:HIRING_ENGINEERS_END","I'm lucky that he is good lead.",".ﺪﻴﺟ ﺢﺷﺮﻣ ﻪﻧﻷ ﻅﻮﻈﺤﻣ ﺎﻧﺃ"
"traveler:HIRING_ENGINEERS_END","Here is what I promised.",".ﻪﺑ ﻚﺗﺪﻋﻭ ﺎﻣ ﻚﻴﻟﺇ"
"traveler:HIRING_ENGINEERS_END","I got two calls.",".ﻦﻴﺘﻤﻟﺎﻜﻣ ﺖﻴﻘﻠﺗ"
"traveler:HIRING_ENGINEERS_END","One guy, he was good.",".ﺍﺪﻴﺟ ﻥﺎﻛ ﻢﻫﺪﺣﺃ"
"traveler:HIRING_ENGINEERS_END","Other one not so much.",".ﻚﻟﺬﻛ ﻦﻜﻳ ﻢﻠﻓ ﺮﺧﻵﺍ ﺎﻣﺃ"
"traveler:HIRING_ENGINEERS_END","Thanks anyways.",".ﻝﺎﺣ ﻱﺃ ﻰﻠﻋ ﺍﺮﻜﺷ"
"traveler:HIRING_ENGINEERS_END","I got three calls.",".ﺕﺎﻤﻟﺎﻜﻣ ﺙﻼﺛ ﺖﻴﻘﻠﺗ"
"traveler:HIRING_ENGINEERS_END","Two guys were good.",".ﻦﻳﺪﻴﺟ ﺎﻧﺎﻛ ﻥﺎﺼﺨﺷ"
"traveler:HIRING_ENGINEERS_END","Last one was a fool. Didn't know basics.",".ﺕﺎﻴﺳﺎﺳﻷﺍ ﻑﺮﻌﻳ ﻦﻜﻳ ﻢﻟ .ﻞﻔﻐﻣ ﻥﺎﻛ ﺮﻴﺧﻷﺍ"
"traveler:HIRING_ENGINEERS_END","But is ok. I appreciate.",".ﻚﻟﺫ ﺭﺪﻗﺃ ﺎﻧﺃ .ﺱﺄﺑ ﻻ ﻦﻜﻟ"
"traveler:HIRING_ENGINEERS_END","I got four calls.",".ﺕﺎﻤﻟﺎﻜﻣ ﻊﺑﺭﺃ ﺖﻴﻘﻠﺗ"
"traveler:HIRING_ENGINEERS_END","Three were civil engineers. Useless.",".ﺓﺪﺋﺎﻓ ﻼﺑ .ﻦﻴﻴﻧﺪﻣ ﻦﻴﺳﺪﻨﻬﻣ ﺍﻮﻧﺎﻛ ﺔﺛﻼﺛ"
"traveler:HIRING_ENGINEERS_END","I need mechanicals. I told you.",".ﻚﺗﺮﺒﺧﺃ ﺪﻘﻟ .ﻦﻴﻴﻜﻴﻧﺎﻜﻴﻣ ﻦﻴﺳﺪﻨﻬﻣ ﻰﻟﺇ ﺝﺎﺘﺣﺃ"
"traveler:HIRING_ENGINEERS_END","Anyway, is ok. Last guy very sharp.",".ﺍﺪﺟ ﺎﻴﻛﺫ ﻥﺎﻛ ﺮﻴﺧﻷﺍ ﻞﺟﺮﻟﺍ .ﺱﺄﺑ ﻻ ،ﻝﺎﺣ ﻱﺃ ﻰﻠﻋ"
"traveler:HIRING_ENGINEERS_END","Thanks for the help.",".ﺓﺪﻋﺎﺴﻤﻟﺍ ﻰﻠﻋ ﺍﺮﻜﺷ"
"traveler:FRIENDLY_GUARD0","Hello.",".ﻼﻫﺃ"
"traveler:FRIENDLY_GUARD0","I heard that you are from Nirsk?","؟ﻚﺳﺮﻴﻧ ﻦﻣ ﻚﻧﺃ ﺖﻌﻤﺳ"
"traveler:FRIENDLY_GUARD0","I grew up there but I have not been back in many years.",".ﺓﺪﻳﺪﻋ ﺕﺍﻮﻨﺳ ﺬﻨﻣ ﺪﻋﺃ ﻢﻟ ﻲﻨﻨﻜﻟ ﻙﺎﻨﻫ ﺕﺄﺸﻧ ﺪﻘﻟ"
"traveler:FRIENDLY_GUARD0","@It is still a shit-hole. As before.","@.ﻖﺑﺎﺴﻟﺍ ﻲﻓ ﺎﻤﻛ .ﺭﺬﻗ ﻥﺎﻜﻣ ﻝﺍﺰﺗ ﻻ"
"traveler:FRIENDLY_GUARD0","Haha, of course. This is what I remember too.",".ﺎﻀﻳﺃ ﻩﺮﻛﺬﺗﺃ ﺎﻣ ﺍﺬﻫ .ﻊﺒﻄﻟﺎﺑ ،ﺎﻫﺎﻫ"
"traveler:FRIENDLY_GUARD0","I am Sergiu. It is good to meet you.",".ﻚﺋﺎﻘﻠﺑ ﺕﺪﻌﺳ .ﻮﻴﺟﺮﻴﺳ ﺎﻧﺃ"
"traveler:FRIENDLY_GUARD0","I will do my best to keep you safe.",".ﻚﺘﻣﻼﺳ ﻰﻠﻋ ﻅﺎﻔﺤﻠﻟ ﻱﺪﻬﺟ ﻯﺭﺎﺼﻗ ﻝﺬﺑﺄﺳ"
"traveler:FRIENDLY_GUARD1","Thank you for yesterday.",".ﺲﻣﻷﺍ ﻰﻠﻋ ﺍﺮﻜﺷ"
"traveler:FRIENDLY_GUARD1","My aim is not like before.",".ﻞﺒﻗ ﻦﻣ ﻥﺎﻛ ﺎﻤﻛ ﺲﻴﻟ ﻲﺒﻳﻮﺼﺗ"
"traveler:FRIENDLY_GUARD2","There is more action at this checkpoint than in the war.",".ﺏﺮﺤﻟﺍ ﻲﻓ ﺎﻤﻣ ﺮﺜﻛﺃ ﻩﺬﻫ ﺶﻴﺘﻔﺘﻟﺍ ﺔﻄﻘﻧ ﻲﻓ ﺔﻛﺮﺣ ﻙﺎﻨﻫ"
"traveler:FRIENDLY_GUARD2","I fought in Kolechia for 5 years.",".ﺕﺍﻮﻨﺳ 5 ﺓﺪﻤﻟ ﺎﻴﺸﻴﻟﻮﻛ ﻲﻓ ﺖﻠﺗﺎﻗ"
"traveler:FRIENDLY_GUARD2","If you think it is bad in Arstotzka, it is ten times worse in Kolechia.",".ﺎﻴﺸﻴﻟﻮﻛ ﻲﻓ ﺕﺍﺮﻣ ﺮﺸﻌﺑ ﺃﻮﺳﺃ ﻮﻬﻓ ،ﺎﻛﺰﺗﻮﺘﺳﺭﺃ ﻲﻓ ﺀﻲﺳ ﻊﺿﻮﻟﺍ ﻥﺃ ﺪﻘﺘﻌﺗ ﺖﻨﻛ ﺍﺫﺇ"
"traveler:FRIENDLY_GUARD2","I do not blame them for coming here.",".ﺎﻨﻫ ﻰﻟﺇ ﺀﻲﺠﻤﻟﺍ ﻰﻠﻋ ﻢﻬﻣﻮﻟﺃ ﻻ"
"traveler:FRIENDLY_GUARD2","Anyways, you are doing well. Keep it up.",".ﺍﺬﻜﻫ ﺮﻤﺘﺳﺍ .ﺪﻴﺟ ﻞﻤﻌﺑ ﻡﻮﻘﺗ ﺖﻧﺃ ،ﻝﺎﺣ ﻱﺃ ﻰﻠﻋ"
"traveler:FRIENDLY_GUARD3","Friend, how are you?","؟ﻚﻟﺎﺣ ﻒﻴﻛ ،ﻲﻘﻳﺪﺻ ﺎﻳ"
"traveler:FRIENDLY_GUARD3","I have a small favor to ask.",".ﻪﺒﻠﻃﺃ ﻥﺃ ﺩﻭﺃ ﺮﻴﻐﺻ ﺐﻠﻃ ﻱﺪﻟ"
"traveler:FRIENDLY_GUARD3","During the war, I met a beautiful girl.",".ﺔﻠﻴﻤﺟ ﺓﺎﺘﻔﺑ ﺖﻴﻘﺘﻟﺍ ،ﺏﺮﺤﻟﺍ ﻝﻼﺧ"
"traveler:FRIENDLY_GUARD3","I think about her every moment.",".ﺔﻈﺤﻟ ﻞﻛ ﻲﻓ ﺎﻬﺑ ﺮﻜﻓﺃ"
"traveler:FRIENDLY_GUARD3","Yesterday I receive word that she is finally coming here.",".ﺍﺮﻴﺧﺃ ﺎﻨﻫ ﻰﻟﺇ ﺔﻣﺩﺎﻗ ﺎﻬﻧﺄﺑ ﺮﺒﺧ ﺖﻴﻘﻠﺗ ﺲﻣﻷﺎﺑ"
"traveler:FRIENDLY_GUARD3","Please, let her pass and I will be in your debt.",".ﻚﻟ ﺎﻨﻳﺪﻣ ﻥﻮﻛﺄﺳﻭ ﺮﻤﺗ ﺎﻬﻋﺩ ،ﻚﻠﻀﻓ ﻦﻣ"
"traveler:FRIENDLY_GUARD3","Her name is Elisa.",".ﺎﺴﻴﻟﺇ ﺎﻬﻤﺳﺍ"
"traveler:FRIENDLY_GUARD4","Thank you for everything.",".ﺀﻲﺷ ﻞﻛ ﻰﻠﻋ ﻚﻟ ﺍﺮﻜﺷ"
"traveler:FRIENDLY_GUARD4","Elisa is so happy here.",".ﺎﻨﻫ ﺍﺪﺟ ﺓﺪﻴﻌﺳ ﺎﺴﻴﻟﺇ"
"traveler:FRIENDLY_GUARD4","She says our first son will have your name.",".ﻚﻤﺳﺍ ﻞﻤﺤﻴﺳ ﻝﻭﻷﺍ ﺎﻨﻨﺑﺍ ﻥﺇ ﻝﻮﻘﺗ"
"traveler:FRIENDLY_GUARD4","This is fine but I told her I want a daughter first!","!ﻻﻭﺃ ﺔﻨﺑﺍ ﺪﻳﺭﺃ ﻲﻨﻧﺃ ﺎﻬﺗﺮﺒﺧﺃ ﻲﻨﻨﻜﻟ ،ﺪﻴﺟ ﺍﺬﻫ"
"traveler:FRIENDLY_GUARD4","I would like to show the locket to her.",".ﺓﺩﻼﻘﻟﺍ ﺎﻬﻳﺭﺃ ﻥﺃ ﺩﻭﺃ"
"traveler:FRIENDLY_GUARD4","Do you still have it?","؟ﺎﻬﺑ ﻆﻔﺘﺤﺗ ﺖﻟﺯ ﺎﻣ ﻞﻫ"
"traveler:FRIENDLY_GUARD4","Ah, I missed not having this with me.",".ﻲﻌﻣ ﺎﻫﺩﻮﺟﻭ ﺕﺪﻘﺘﻓﺍ ﺪﻘﻟ ،ﻩﺁ"
"traveler:FRIENDLY_GUARD4","It is not much, but we have found a small way to thank you.",".ﻙﺮﻜﺸﻟ ﺔﻄﻴﺴﺑ ﺔﻘﻳﺮﻃ ﺎﻧﺪﺟﻭ ﺎﻨﻨﻜﻟ ،ﺮﻴﺜﻜﻟﺍ ﺀﻲﺸﻟﺎﺑ ﺲﻴﻟ ﻪﻧﺇ"
"traveler:FRIENDLY_GUARD4","Elisa will deliver it to your home. I hope that it helps.",".ﻙﻟﺫ ﺩﻋﺍﺳﻳ ﻥﺃ ﻝﻣﺁ .ﻙﻟﺯﻧﻣ ﻯﻟﺇ ﻩﻟﺻﻭﺗﺳ ﺍﺳﻳﻟﺇ"
